3472,Mahayana,0,0,0,0,0,,f,1500,124,Black
3473,urska,29,10474,11,1,17,2013-11-08 02:33:26.466,f,1500,253,Black
3474,OhMarieSiTuSavais,5,0,3,1,1,,f,1500,331,Black
3475,violinman,2,0,0,0,2,,f,1500,-164,White
3476,houssenpoussen,4,0,0,0,4,,f,1500,-112,Black
3477,Mewtwo,1,186,0,0,1,,f,1500,-46,White
3478,World__Champion_,118,123123,35,2,81,,f,1500,99,Black
3479,somontano,16,0,7,0,9,,f,1500,208,Black
3480,danielstiven,10,0,4,1,5,,f,1500,-147,White
3481,Scoreland,8,0,5,0,3,,f,1500,304,Black
3482,LaQuNa,0,0,0,0,0,,f,1500,-158,Black
3483,krry,21,9714,10,1,10,,f,1500,115,Black
3484,ravichesswhy,0,0,0,0,0,,f,1500,-64,White
3485,LArdi,1203,1278873,595,20,588,2023-06-09 19:33:04.556,f,1566,-17,White
3486,awawaw,115,23959,55,4,56,,f,1500,-224,White
3487,alsilvei,24,12696,9,0,15,,f,1500,-195,Black
3488,occupy_lichess,0,0,0,0,0,,f,1500,219,Black
3489,andresrok36,572,214646,166,13,388,2024-02-29 20:05:26.403,f,1028,-10,Black
3490,anynomous1,12,0,1,1,10,,f,1500,-231,Black
3491,RDS,2,0,0,0,2,,f,1500,-109,Black
3492,krki,86,16500,65,1,20,,f,1956,18,Black
3493,pepupoiss,26,0,5,2,19,,f,1500,-84,White
3494,Mandalenha,3,0,1,0,2,,f,1500,116,Black
3495,Alokin,0,0,0,0,0,,f,1500,-134,Black
3496,shaolinsoul,5,757,1,0,4,,f,1500,-173,White
3497,jackmac221,5,0,2,0,3,,f,1500,95,Black
3498,oldsaltydog,477,273473,172,15,290,2018-10-14 22:13:44.873,f,1500,-204,Black
3499,dill,7,0,3,0,4,,f,1500,162,White
3500,Numoto,340,134100,199,5,136,2016-08-16 13:40:58.778,f,1562,39,White
3501,goodmovebro,16,10956,12,0,4,,f,1500,459,White
3502,ChessBurger,4,3456,2,0,2,,f,1500,-305,Black
3503,Vishvanatan_Anand,4,798,4,0,0,,f,1500,151,Black
3504,thalesalex,29,0,25,2,2,2017-12-18 16:31:26.63,f,1500,162,White
3505,cpneto,25,0,0,1,24,,f,1500,-163,Black
3506,vxnz,13657,10940270,6451,778,6428,2024-11-20 08:38:45.1,f,1500,-301,Black
3507,iMac,0,0,0,0,0,,f,1500,355,Black
3508,Jmosesc,179,85087,75,5,98,,f,1560,-28,Black
3509,DimaDnipro,0,0,0,0,0,,f,1500,-93,White
3510,Xoxol,0,0,0,0,0,,f,1500,-301,Black
3511,Lox,1,507,0,0,1,,f,1500,-109,White
3512,Barracuda,0,0,0,0,0,,f,1500,-265,Black
3513,jplzor,62,0,29,6,27,2022-03-27 11:30:15.915,f,1500,-96,Black
3514,poopcommander,3,0,1,0,2,,f,1500,162,White
3515,dietofworms,151,110965,28,3,119,,f,1500,-163,Black
3516,chanda3273,0,0,0,0,0,,f,1500,-134,White
3517,benjyberuh,0,0,0,0,0,,f,1421,-24,Black
3518,davidsalazul,90,52021,36,2,52,,f,1500,129,Black
3519,Centirantula,2,0,0,1,1,,f,1500,31,Black
3520,elcalvodebrazzers,1,0,0,0,1,,f,1500,-366,Black
3521,MatheusBR,1243,548582,575,36,632,2020-10-27 03:16:06.61,f,1500,-118,Black
3522,mesy,4,0,0,0,4,,f,1500,-154,White
3523,vaddi,48,15786,21,3,24,,f,1500,-232,White
3524,Ezio,0,0,0,0,0,,f,1500,-84,Black
3525,Laeda,10974,4112812,4846,440,5687,2024-11-20 06:14:49.132,f,1507,10,White
3526,Esperance,16,0,13,0,3,,f,1500,-201,White
3527,danya,28,7832,16,0,12,2015-10-22 10:11:40.946,f,1500,127,White
3528,AdrianUkr,9,0,4,0,5,,f,1500,126,White
3529,flashroyal,2,0,1,0,1,,f,1500,140,Black
3530,omerta,1,0,0,0,1,,f,1500,-168,Black
3531,astonvilaz,198,37529,147,6,44,2024-02-27 13:54:03.672,f,1500,162,White
3532,saeedk2,8,0,0,0,8,,f,1500,-163,Black
3533,vahehabram,18003,8971835,11959,750,5290,2024-11-18 14:02:14.576,f,1500,184,Black
3534,svab,8,6790,1,0,7,2013-06-22 07:54:03.32,f,1500,-358,Black
3535,Jhon_Petkov,14,0,2,0,12,,f,1500,-212,Black
3536,kavabanga,1,0,0,0,1,,f,1500,-119,Black
3537,robin74,44,0,26,0,18,,f,1500,-163,White
3538,lenny26,57,0,8,0,49,,f,1500,162,Black
3539,raim25,0,0,0,0,0,,f,1500,205,White
3540,zxcvb,16,4833,2,1,13,,f,1500,-120,White
3541,HDI,203,205642,114,7,82,,f,1500,-121,White
3542,Rampue,2,0,0,0,2,,f,1500,-95,Black
3543,5Agostini,151,70597,83,5,63,2016-01-01 11:01:19.651,f,1323,39,Black
3544,ilgladiatore,10,0,3,0,7,,f,1500,55,Black
3545,Yagre,1,0,0,0,1,,f,1500,-342,Black
3546,colorado,1,527,0,0,1,,f,1500,-163,White
3547,MatthieuR,34884,11829136,16347,1869,16665,2024-11-22 02:01:53.082,f,1387,11,Black
3548,Catoira,0,0,0,0,0,,f,1500,399,White
3549,ilozanetti,1,0,0,0,1,,f,1500,-117,Black
3550,Lara12,109,54350,16,2,91,2015-11-13 15:43:17.608,f,1280,-24,Black
3551,rapha,3,2368,0,0,3,,f,1500,-220,Black
3552,uco,968,88978,523,8,437,2016-06-06 09:46:09.859,f,1500,-92,White
3553,lotu_s,17,0,6,1,10,,f,1371,49,White
3554,poorking,6,2610,1,0,5,,f,1500,-346,White
3555,Teltronik,447,324501,208,13,214,2021-01-29 14:16:12.036,f,1500,-121,Black
3556,LunnaDorozh,27,8153,19,0,8,,f,1500,-176,White
3557,SrikanthPalakodety,6,1692,0,0,6,,f,1500,-103,White
3558,Chesymaster,746,233378,229,5,512,2013-09-15 16:28:37.264,f,1500,-163,White
3559,BeetleBailey,3,0,1,0,2,,f,1500,162,Black
3560,chandy,113,76650,52,0,61,,f,1500,119,Black
3561,ecyranot,38,24347,26,2,10,,f,1500,208,Black
3562,quodlicetjovi,27,2909,24,1,2,,f,1500,187,Black
3563,Larry,172,151768,75,1,96,,f,1551,-4,White
3564,2323,0,0,0,0,0,,f,1500,-215,White
3565,Crus,153,17003,59,5,89,,f,1500,-145,White
3566,leff59,12866,4351525,5290,419,7144,2024-11-21 11:35:17.519,f,1500,315,White
3567,xxfckxx,5,0,5,0,0,,f,1500,210,Black
3568,Riho,5,2253,0,0,5,,f,1500,-194,Black
3569,Chegorin,0,0,0,0,0,,f,1500,141,Black
3570,courtly,0,0,0,0,0,,f,1500,83,Black
3571,Martadonna,31,0,20,2,9,,f,1500,-84,White
3572,Napoleon17,100,52068,32,3,65,,f,1500,141,Black
3573,RottingMeat,5,0,4,0,1,,f,1500,204,Black
3574,Trompetenfurz,0,0,0,0,0,,f,1500,189,Black
3575,Allah_Is_Greatest,55,47411,22,1,32,,f,1500,254,White
3576,bili,41,37331,13,1,27,,f,1500,165,Black
3577,Dickzilla,254,30315,141,1,112,2014-12-21 22:51:12.14,f,1500,99,Black
3578,Denizen,149,59647,52,2,95,,f,1500,-92,White
3579,Anassdu37,0,0,0,0,0,,f,1265,-126,Black
3580,grubert10,4299,1955425,2033,178,2088,2024-11-21 20:54:52.99,f,1500,-77,Black
3581,ananthasjc,40,27590,10,0,30,,f,1267,-5,White
3582,mishko,6,1595,0,0,6,,f,1500,-198,White
3583,justplay,402,85412,225,5,171,,f,1577,14,White
3584,mr-nobody,1,0,0,0,1,,f,1500,-384,White
3585,kurt031,6,0,1,0,5,,f,1500,-176,Black
3586,13itch,123,44863,51,1,71,,f,1500,75,White
3587,elijah_baley,9646,2621014,4715,225,4706,2024-11-20 12:49:37.793,f,1734,-10,Black
3588,Svet,9,4325,0,0,9,,f,1500,-180,Black
3589,AdrianGrom,18,0,6,0,12,,f,1500,175,White
3590,sahsexovic,29,0,17,0,12,,f,1500,-144,Black
3591,microgoddess,3,0,0,0,3,,f,1500,-231,Black
3592,dell7722,49,0,5,3,41,,f,1500,-86,Black
3593,Nesface87,2,0,0,0,2,,f,1500,-142,Black
3594,Nesface123123,7,1660,1,0,6,,f,1500,-504,Black
3595,Lion1,88,0,38,3,47,2021-10-06 04:20:47.412,f,1500,-170,Black
3596,peacone,22,0,4,0,18,,f,1500,-243,Black
3597,Amyntas,0,0,0,0,0,,f,1500,-144,White
3598,Hobbit95,72,15370,16,1,55,2013-07-14 02:34:12.589,f,1500,162,White
3599,Mzebastian,67,19319,45,2,20,2013-07-14 02:34:39.196,f,1500,-163,Black
3600,Dimo,0,0,0,0,0,,f,1500,202,Black
3601,EffortLess,0,0,0,0,0,,f,1500,242,Black
3602,Alcaeus,0,0,0,0,0,,f,1500,-142,White
3603,RenanNazare,0,0,0,0,0,,f,1500,107,White
3604,Bereshit,0,0,0,0,0,,f,1500,-66,White
3605,slemming,282,124707,146,7,129,2024-05-18 15:53:48.956,f,1484,10,White
3606,4steps,407,45395,214,1,192,2015-04-01 00:59:58.974,f,1500,-175,Black
3607,keeneye,0,0,0,0,0,,f,1454,-9,White
3608,cmoore2707,3,0,1,0,2,,f,1500,-92,White
3609,1_d4,3,0,1,0,2,,f,1500,-193,White
3610,udi222,5,0,3,0,2,,f,1500,-91,Black
3611,evilpawn,537,60514,276,0,261,2015-02-17 01:27:47.035,f,1500,162,Black
3612,Brutality,80,46776,54,2,24,,f,1479,16,Black
3613,rataalvina,18,6434,5,1,12,,f,1500,-124,Black
3614,lstep,1010,334953,415,19,575,2024-11-13 18:17:09.675,f,1333,28,White
3615,RenanMarcelo,0,0,0,0,0,,f,1500,-143,White
3616,Momo1,0,0,0,0,0,,f,1234,79,Black
3617,Labrador,0,0,0,0,0,,f,1500,-167,Black
3618,Monarch88,1952,1193987,985,53,914,2023-09-22 17:54:49.195,f,1396,-17,Black
3619,heated,5,0,2,0,3,,f,1500,107,Black
3620,stig85,9870,4128236,4648,323,4899,2024-11-21 03:36:47.572,f,1627,-11,White
3621,Ykpainec,0,0,0,0,0,,f,1500,-311,White
3622,ManinDnepr,0,0,0,0,0,,f,1500,94,Black
3623,annual,83,41439,38,2,43,,f,1500,84,Black
3624,chicken,5,3667,1,0,4,,f,1500,-194,White
3625,baronetto,0,0,0,0,0,,f,1589,-9,White
3626,paullohenryke,78,0,23,3,52,,f,1500,-122,Black
3627,nedved16,13,6223,2,1,10,,f,1500,251,Black
3628,elt3na,7,0,1,1,5,,f,1500,-77,Black
3629,wfreeman,2,0,2,0,0,,f,1500,90,Black
3630,hawknosed,6193,3609170,3039,233,2920,2024-11-01 20:51:18.946,f,1737,10,Black
3631,NUMBER_0001,2,0,0,0,2,,f,1500,-38,White
3632,alpaka,10,0,0,0,10,,f,1500,-118,White
3633,cinnamontoast123,10,0,2,0,8,,f,1500,-211,Black
3634,teik,1,108,0,0,1,,f,1500,-124,White
3635,ValentChud,4,1287,2,1,1,,f,1500,-143,White
3636,Babaul,13476,2808028,6760,648,6067,2024-11-20 09:55:30.909,f,1500,166,Black
3637,triniphan,250,23544,10,6,233,2015-02-13 08:47:27.528,f,1500,-147,Black
3638,ieef,6,0,1,0,5,,f,1500,-100,Black
3639,Qiruoppa,6,0,4,1,1,,f,1500,98,White
3640,NUMBER_00,1,0,0,0,1,,f,1500,-67,Black
3641,juk_,3,1247,1,0,2,,f,1500,181,Black
3642,s56,0,0,0,0,0,,f,1500,-151,Black
3643,oo_,1,0,0,0,1,,f,1500,-225,Black
3644,_01,5,0,2,0,3,2016-07-14 00:06:48.271,f,1500,171,Black
3645,Massaraksh,269,92018,81,9,179,,f,1500,-218,White
3646,Nesface123,1,0,0,0,1,,f,1500,-139,Black
3647,Nesface12343,1,0,0,0,1,,f,1500,-157,White
3648,qwertqwerty,1,0,0,0,1,,f,1500,-246,White
3649,qwertyzxc,738,309803,231,9,498,,f,1500,190,White
3650,exoticorn,659,160859,361,20,278,2024-11-22 02:54:27.722,f,1500,127,Black
3651,alister98,66,4859,18,2,46,2014-10-03 06:21:38.309,f,1629,-115,Black
3652,MEDVEDb,1508,185825,767,37,698,2024-10-12 23:30:10.632,f,1500,-82,Black
3653,pevackisah,43,0,29,0,14,,f,1500,187,White
3654,mmsh,28,0,18,2,8,,f,1697,18,Black
3655,earlfrancisjq,11,0,0,0,11,,f,1500,-219,White
3656,docudi,5,0,0,0,5,,f,1500,-176,White
3657,imbakurl,1,0,0,0,1,,f,1500,-109,Black
3658,somia,37,18301,8,4,23,,f,1500,-15,Black
3659,Eleanor,1,182,0,0,1,,f,1500,-187,White
3660,Bastia,10,0,7,0,3,,f,1500,-180,White
3661,Kanaletto82,2,0,0,0,2,,f,1500,-130,Black
3662,nikky78,1082,683887,628,36,418,2022-07-02 16:22:20.694,f,1831,-12,Black
3663,gz,132,101167,39,2,91,,f,1500,-64,White
3664,alfil_pincharrata,0,0,0,0,0,,f,1500,-76,Black
3665,jeannot,1929,705195,384,60,1485,2019-07-20 15:23:11.22,f,1500,-218,White
3666,Totenham,7,1935,7,0,0,,f,1500,141,White
3667,Caboose,248,135604,67,4,177,,f,1500,233,Black
3668,pissed_off,0,0,0,0,0,,f,1500,320,Black
3669,BOUCHER999,413,132556,209,7,197,2016-12-13 12:54:57.175,f,1500,-188,White
3670,I_AM_STRONG,4,0,0,0,4,,f,1500,-205,White
3671,yuraust,0,0,0,0,0,,f,1856,-21,White
3672,FortunaDuss,5,0,4,0,1,,f,1500,93,White
3673,Navosssta,66,32537,26,3,37,2021-07-16 06:10:19.434,f,1500,259,Black
3674,Black_Lion,4,0,0,0,4,,f,1500,-244,White
3675,dimm,3783,1584807,1266,126,2390,2016-03-20 09:47:33.173,f,1500,408,Black
3676,sftb,2493,1322946,1300,30,1163,2024-07-07 11:01:39.055,f,1456,17,White
3677,ShubinS,45,42448,21,5,19,,f,1500,215,Black
3678,gilxisp22,2042,0,987,39,1016,2022-06-18 18:13:16.977,f,1500,-93,Black
3679,small_boy,22,0,13,0,9,,f,1500,-196,Black
3680,Slowly,0,0,0,0,0,,f,1500,-125,White
3681,vdm2012,0,0,0,0,0,,f,1623,6,White
3682,Essie,329,49067,145,21,163,2014-05-25 13:44:29.949,f,1500,415,Black
3683,MickeyRat,22,0,10,1,11,,f,1500,-148,Black
3684,MariTimo,8144,2117904,3820,161,4163,2024-11-21 21:07:27.423,f,1500,-87,White
3685,chilenito65,802,339687,369,83,350,2022-10-21 16:15:30.407,f,1500,63,White
3686,chess1980,8742,1345230,3960,278,4503,2024-11-19 11:19:08.425,f,1532,-20,Black
3687,AlwaysWinner,13729,5603982,7618,690,5403,2017-11-01 18:04:32.51,f,1643,6,White
3688,Cum_On_Me,5,0,2,0,3,,f,1500,307,Black
3689,MILADBCH,4189,1906540,1812,219,2153,2024-09-12 06:42:32.468,f,1318,12,White
3690,Ivan_Mazepa,0,0,0,0,0,,f,1578,-37,White
3691,Konstantin1981,27571,11123546,13489,1084,12998,2024-11-21 15:43:50.602,f,1540,6,Black
3692,sabs11,41,21976,13,1,27,,f,1500,-210,Black
3693,TinaSwing,650,308826,129,17,504,2014-04-29 19:32:33.816,f,1022,-12,Black
3694,dipsetscore,3,0,1,0,2,,f,1500,135,White
3695,dzinstoja,41,0,24,1,16,,f,1500,225,Black
3696,killa-p,10,6811,3,1,6,,f,1500,-163,White
3697,Napalm,0,0,0,0,0,,f,1500,162,Black
3698,Maedhros,0,0,0,0,0,,f,1500,314,White
3699,kotja0,407,364744,145,17,245,2018-01-21 10:05:29.968,f,1303,-7,Black
3700,Fritz-Spg,12227,10459173,3772,431,8018,2024-05-13 09:11:49.458,f,1500,-144,Black
3701,SnowBattle,0,0,0,0,0,,f,1500,-122,Black
3702,Anand2772,64,0,39,3,22,2013-12-08 19:27:31.82,f,1500,197,White
3703,oldstar,936,838414,521,56,359,2021-01-13 09:29:51.876,f,1500,259,Black
3704,-modrzew-,0,0,0,0,0,,f,1500,-115,Black
3705,muricula,2162,1224983,1040,93,1029,2024-06-20 20:02:45.626,f,1288,-73,Black
3706,coery12345,56,44740,12,0,44,,f,1500,-185,Black
3707,boooooo,15,0,2,0,13,,f,1500,-127,White
3708,inspectorgadchet,0,0,0,0,0,,f,1500,-327,Black
3709,CarrotCake,24,0,7,0,17,,f,1500,-189,White
3710,xilango,40,21161,15,1,24,,f,1751,12,Black
3711,CrozzCyborg,12,5390,0,0,12,2013-08-01 14:41:04.132,f,1500,-197,Black
3712,Nstyle,353,139684,156,9,188,,f,1500,162,White
3713,MendesJr,0,0,0,0,0,,f,1500,-163,Black
3714,peon-de-don-Miguel,0,0,0,0,0,,f,1500,285,Black
3715,eluvennnake,22,0,2,1,19,,f,1500,-387,White
3716,DarkRiku,3,0,2,1,0,,f,1500,37,White
3717,anelisefs,5,12989,0,0,5,,f,1500,-400,White
3718,punisher2013,46,23690,13,2,31,,f,1500,140,Black
3719,ChessBabe,32,0,32,0,0,,f,1500,188,Black
3720,luisalcides,6,1632,2,0,4,,f,1500,-82,Black
3721,MYTIME,289,42239,177,4,108,,f,1500,261,White
3722,ahmadkindutanski,1,0,1,0,0,,f,1500,176,White
3723,Sylar,13,5855,9,1,3,,f,1500,267,White
3724,xchuko,824,583645,522,39,263,2015-05-17 17:59:34.104,f,1462,87,Black
3725,dd1200,1,0,0,0,1,,f,1500,-141,White
3726,ProfessorMan,3,0,3,0,0,,f,1500,328,White
3727,SavageChezz,769,111224,598,15,156,,f,1500,39,Black
3728,SirKlaus,4,0,3,0,1,,f,1500,162,White
3729,kertbert,23,0,18,1,4,,f,1500,278,Black
3730,ShubinA,465,203762,206,25,221,2018-12-05 15:30:49.292,f,1500,-264,White
3731,Krytog,7,1511,7,0,0,,f,1500,161,White
3732,NR-S,46,12882,23,2,21,2013-07-04 15:32:13.673,f,1500,136,Black
3733,grigora,2215,1002640,1025,70,1120,2015-09-10 02:15:09.908,f,1455,9,White
3734,paye,9,0,0,0,9,,f,1500,-193,White
3735,Bjorg,5,0,5,0,0,,f,1500,151,White
3736,xx1200,1,0,0,0,1,,f,1500,-70,White
3737,berkng,143,51607,49,1,93,2021-02-12 19:07:19.4,f,1159,-30,Black
3738,Vitamin,2226,823157,1087,129,1010,2024-11-21 07:02:16.505,f,1848,-16,White
3739,ww1200,4,3131,2,0,2,,f,1500,215,White
3740,Pjerk,4,0,3,0,1,,f,1500,158,White
3741,tonydeaton,1132,376727,523,18,589,2016-11-12 14:44:27.768,f,1589,-9,Black
3742,Ksiwong,3,0,3,0,0,,f,1500,172,White
3743,olikqes,13,3718,10,0,3,,f,1500,188,White
3744,bawlibooch,1359,386809,616,47,696,2022-02-16 05:38:00.152,f,1500,-122,Black
3745,largus,2,0,0,0,2,,f,1500,-98,Black
3746,sana12,39,26417,12,1,26,,f,1500,133,Black
3747,max1982pl,19,3650,7,1,11,,f,1500,155,White
3748,Negra_Hermosha,74,33303,32,3,39,,f,1500,141,White
3749,ee1200,1,0,0,0,1,,f,1500,-81,White
3750,spudhayam,679,481499,303,21,355,2013-12-04 06:45:17.679,f,1399,-9,Black
3751,qw1200,3,0,1,0,2,,f,1500,157,White
3752,thgslow,3,0,3,0,0,,f,1500,330,Black
3753,Fospit,9,0,8,0,1,,f,1500,76,White
3754,kittu1,0,0,0,0,0,,f,1313,-5,Black
3755,kualalumpur,8747,3142426,3575,181,4987,2016-02-05 08:12:11.018,f,1500,-118,White
3756,opri3iu9r53,2,0,1,0,1,,f,1500,-213,White
3757,GAV,1190,1026267,549,16,619,,f,1555,12,Black
3758,sunhuem,2,0,2,0,0,,f,1500,191,White
3759,twochief,0,0,0,0,0,,f,1500,134,Black
3760,bebopJP,14,1483,2,0,12,2013-09-05 12:14:05.817,f,1500,-59,Black
3761,alrazouqi,79,98825,33,2,44,2024-11-16 08:34:51.854,f,1500,-66,White
3762,Jijdrlx,2,0,2,0,0,,f,1500,131,White
3763,ariana14,51,14124,37,1,12,,f,1500,220,White
3764,longuz,498,346294,322,11,165,,f,1500,117,Black
3765,hash,771,567392,400,43,328,2020-07-30 11:55:18.647,f,1500,-384,White
3766,endamendamendam,251,112762,94,8,140,2013-07-23 16:01:09.772,f,1500,234,Black
3767,diaREa9,7,2960,2,1,4,,f,1500,-197,Black
3768,eolmar,2107,989275,1242,77,785,2022-03-04 17:25:52.003,f,1816,-18,Black
3769,BigDick,0,0,0,0,0,,f,1500,346,White
3770,kosbank87,0,0,0,0,0,,f,1500,-203,White
3771,BerserK,483,181513,260,28,195,2015-03-07 08:10:06.83,f,1500,-107,Black
3772,aleator,1079,732300,563,55,461,2021-10-28 17:06:09.493,f,1500,-117,Black
3773,rapture,1,342,0,0,1,,f,1500,-173,Black
3774,Puchi,7,0,5,0,2,,f,1500,191,Black
3775,ayax1,371,219373,175,2,193,,f,1485,-7,White
3776,nickelback,1,0,0,0,1,,f,1500,-99,Black
3777,chili_freak,69,14104,49,0,20,,f,1749,-3,Black
3778,tehminimal,1,0,0,0,1,,f,1500,-323,White
3779,lolcat,9955,2971808,4469,362,5123,2024-11-21 19:47:25.16,f,1500,-121,Black
3780,BigBoobs,0,0,0,0,0,,f,1500,-95,Black
3781,flashway,1,0,0,0,1,,f,1500,-188,Black
3782,Mothafucker,0,0,0,0,0,,f,1500,-107,White
3783,Cica,29,29522,7,1,21,,f,1500,-80,White
3784,rui2001,485,289150,305,3,177,2016-11-05 13:16:45.266,f,1638,10,White
3785,CHAUN_PAUL,2,0,0,0,2,,f,1500,-113,Black
3786,jogador1,7,0,3,0,4,,f,1500,-163,White
3787,jogador2,3,0,2,0,1,,f,1500,162,Black
3788,Mothafucka,0,0,0,0,0,,f,1500,276,Black
3789,santo_cruz,1,0,0,0,1,,f,1500,-188,Black
3790,hhrdan,1299,716739,542,40,717,2020-11-02 21:05:51.211,f,1636,10,Black
3791,chessqwerty,5,0,0,0,5,,f,1500,-213,Black
3792,casorla,4,0,2,0,2,,f,1500,234,Black
3793,salmo,1906,999344,1102,52,752,2015-02-06 10:24:35.394,f,1500,-175,White
3794,WooWoo,509,286763,295,8,206,,f,1797,6,White
3795,RizChaud,5,0,2,1,2,,f,1500,134,Black
3796,MehMeh,2073,319742,1165,35,873,2013-08-23 01:21:49.156,f,1500,168,Black
3797,MSAFARI,125,87653,70,3,52,,f,1500,-150,Black
3798,ganharf,402,290151,118,5,279,2016-09-03 13:20:02.143,f,1196,-1,Black
3799,sandfran,67,32688,15,1,51,,f,1500,99,Black
3800,robi2110,0,0,0,0,0,,f,1500,60,White
3801,RedBull,532,158171,315,22,193,,f,1500,309,White
3802,dododa,0,0,0,0,0,,f,1500,-71,Black
3803,Arkama,33,27103,29,0,4,,f,1660,24,Black
3804,javloon,0,0,0,0,0,,f,1346,22,White
3805,Oresama369,11968,5027302,4597,432,6939,2024-11-20 13:44:50.699,f,1436,-6,White
3806,krmaksi,75,0,45,2,28,,f,1500,280,White
3807,Maeglin,0,0,0,0,0,,f,1500,158,White
3808,codex,21,8324,12,0,9,2019-05-17 18:18:52.121,f,1500,526,White
3809,netsah08,142,106489,108,0,34,,f,1500,140,Black
3810,ravishank,51,14041,15,1,35,,f,1500,223,Black
3811,flashy,0,0,0,0,0,,f,1500,-126,Black
3812,Maeglor,0,0,0,0,0,,f,1500,112,White
3813,schlafi,386,247549,186,8,192,2021-01-31 15:28:06.12,f,1500,-286,Black
3814,pteozaur,0,0,0,0,0,,f,1500,-45,White
3815,NightMan,0,0,0,0,0,,f,1500,-273,Black
3816,Idiotina,0,0,0,0,0,,f,1500,-82,White
3817,WorldMaster1000,0,0,0,0,0,,f,1500,-117,Black
3818,after-forever,0,0,0,0,0,,f,1500,-280,White
3819,hit-me-like-a-man,0,0,0,0,0,,f,1500,-201,Black
3820,epica,0,0,0,0,0,,f,1500,186,White
3821,StandByPhasers,0,0,0,0,0,,f,1500,166,White
3822,rockcadu,3,0,0,0,3,,f,1500,-95,White
3823,DrK,1,947,0,0,1,,f,1500,-221,Black
3824,RickRoss,19,30726,4,0,15,,f,1500,-179,Black
3825,aerson,10,0,3,0,7,2015-09-28 17:10:32.187,f,1500,162,White
3826,sirdaviousg,43,0,14,1,28,,f,1500,-178,Black
3827,tercero_kyk,13,0,0,0,13,,f,1500,-256,Black
3828,matt_dogs,16,0,5,2,9,,f,1414,-151,White
3829,BrokenFibula,175,0,125,6,44,2023-02-03 17:46:51.186,f,1500,-163,White
3830,Fdfyheryery,174,0,64,11,99,2018-02-04 14:02:14.243,f,1500,162,Black
3831,writing13,60,22986,14,4,42,,f,1500,-198,Black
3832,Blaise,44,22245,1,2,41,,f,1500,-126,Black
3833,BigBadBuddha,0,0,0,0,0,,f,1427,-37,White
3834,ynnusyzz,127,58294,38,2,87,2017-02-26 19:52:08.962,f,1234,-20,Black
3835,bz,20223,8423404,10263,527,9433,2024-11-21 16:50:14.842,t,1500,-234,Black
3836,jgladch,16439,4469275,6941,480,9012,2024-11-20 23:41:21.95,f,1500,-61,Black
3837,German_rc,354,279726,233,12,109,,f,1612,10,White
3838,Heilsweg,9,0,2,0,7,,f,1247,141,White
3839,Penrose,2,0,1,0,1,,f,1500,-290,Black
3840,Qjerk,25,0,18,0,7,,f,1500,118,White
3841,FatFugu,5,0,5,0,0,,f,1752,37,White
3842,Scorpio,1743,868251,572,25,1146,2018-06-09 09:41:31.762,f,1325,-5,Black
3843,NoobAS,29,19313,14,0,15,2013-07-22 00:15:50.764,f,1500,219,Black
3844,wq1200,14,0,7,0,7,,f,1500,512,White
3845,kish,1958,646686,1178,89,691,2022-12-28 00:54:50.137,f,1500,125,White
3846,gonzalosar,704,397747,356,4,344,,f,1500,168,Black
3847,ozalpvet,3,0,0,0,3,,f,1500,-116,Black
3848,cometoz,1,0,0,0,1,,f,1500,-78,Black
3849,cazanova,1,0,0,0,1,,f,1500,-170,White
3850,WJJ,4,0,2,0,2,,f,1500,215,White
3851,Matiz,0,0,0,0,0,,f,1500,-85,White
3852,BSJWinsor,10,0,8,0,2,,f,1500,178,White
3853,macface,1839,656779,924,19,887,2024-10-25 02:51:16.317,f,1637,-18,White
3854,yeskasbull,25,0,7,2,16,2014-11-29 20:05:56.404,f,1500,-174,Black
3855,limar,1,1087,1,0,0,,f,1500,110,Black
3856,kikesito,5142,3981002,2654,167,2317,2017-03-14 07:12:22.866,f,1768,5,White
3857,valluri,415,191585,144,4,267,2015-04-27 03:01:53.704,f,1341,-4,Black
3858,malcolmics,8588,1811315,4716,195,3676,2015-07-08 05:12:15.482,f,1500,184,Black
3859,lasya,0,0,0,0,0,,f,1503,-27,White
3860,pacoco123,63,26283,36,2,25,,f,1500,172,Black
3861,WaLMoNT,1,0,1,0,0,,f,1500,207,Black
3862,Miks,839,241940,273,91,475,2014-06-07 15:06:58.021,f,1500,-81,Black
3863,GunFighterxxx,1506,857445,764,38,703,2016-12-02 06:05:27.068,f,1570,20,Black
3864,HOSNA,0,0,0,0,0,,f,1500,-276,Black
3865,T-BoneBlack,1,0,1,0,0,,f,1500,87,Black
3866,krauzand,12435,4992344,6810,613,5012,2024-11-20 09:24:10.963,f,1500,-207,White
3867,Batman12,2093,663933,1084,90,915,2024-11-20 04:49:27.275,f,1500,-112,Black
3868,Anariel14,36,0,27,2,7,,f,1500,-186,Black
3869,sonrozkan,3888,1505233,2112,141,1626,2024-11-10 12:58:54.264,f,1500,158,Black
3870,mootz,58,48277,21,1,36,2013-09-13 02:17:35.641,f,1500,-301,Black
3871,shayan75,52,10093,6,0,46,,f,1238,-42,White
3872,bORObORO,9,0,8,0,1,,f,1500,-151,White
3873,am112,560,279084,362,27,171,2024-11-05 03:45:20.208,f,1500,256,Black
3874,cheekybrah,9,4036,1,0,8,,f,1500,-104,Black
3875,Cotdivuar,5,1170,4,0,1,,f,1500,162,White
